customer_id,total_orders,avg_order_value,avg_delivery_time,avg_rating,discount_rate,recency_days,order_frequency,value_per_minute,rating_discount_interaction
10019,4,31.3675,36.75,3.175,0.25,208,0.019138755980861243,0.8309271523178808,0.79375
10020,12,50.46,43.583333333333336,3.4416666666666664,0.3333333333333333,45,0.2608695652173913,1.1318130841121494,1.1472222222222221
10021,9,46.64666666666667,54.22222222222222,3.433333333333333,0.5555555555555556,10,0.8181818181818182,0.844708249496982,1.9074074074074074
10022,9,47.333333333333336,49.55555555555556,3.388888888888889,0.2222222222222222,72,0.1232876712328767,0.9362637362637363,0.7530864197530863
10023,4,31.9375,53.25,4.4,0.0,29,0.13333333333333333,0.5887096774193549,0.0
10024,11,44.03909090909091,43.09090909090909,3.9454545454545453,0.45454545454545453,40,0.2682926829268293,0.9988247422680412,1.793388429752066
10025,8,41.676249999999996,44.125,3.7375,0.25,12,0.6153846153846154,0.9235734072022159,0.934375
10026,6,46.01666666666667,44.333333333333336,2.9499999999999997,0.5,29,0.2,1.0150735294117648,1.4749999999999999
10027,6,46.73499999999999,33.0,3.8666666666666667,0.6666666666666666,34,0.17142857142857143,1.3745588235294115,2.5777777777777775
10028,14,48.9,37.5,3.8714285714285714,0.42857142857142855,23,0.5833333333333334,1.27012987012987,1.6591836734693877
10029,4,32.835,34.25,3.45,0.5,101,0.0392156862745098,0.9314893617021277,1.725
10030,7,33.98571428571429,42.0,3.542857142857143,0.2857142857142857,23,0.2916666666666667,0.7903654485049835,1.0122448979591836
10031,7,38.13285714285714,47.285714285714285,3.3714285714285714,0.2857142857142857,6,1.0,0.7897337278106509,0.963265306122449
10032,4,54.9825,48.0,3.625,0.0,72,0.0547945205479452,1.122091836734694,0.0
10033,4,29.5075,59.25,3.3,0.25,20,0.19047619047619047,0.48975103734439834,0.825
10034,6,25.378333333333334,40.833333333333336,3.8333333333333335,0.3333333333333333,5,1.0,0.6066533864541832,1.2777777777777777
10035,7,38.48857142857143,38.0,3.642857142857143,0.2857142857142857,1,3.5,0.986886446886447,1.040816326530612
10036,5,53.77,29.0,3.8,0.4,23,0.20833333333333334,1.7923333333333333,1.52
10037,6,49.901666666666664,36.166666666666664,3.716666666666667,0.5,154,0.03870967741935484,1.342645739910314,1.8583333333333334
10038,10,43.284,49.3,3.45,0.4,9,1.0,0.8605168986083499,1.3800000000000001
10039,7,39.51714285714286,44.285714285714285,3.8285714285714287,0.5714285714285714,30,0.22580645161290322,0.8726182965299685,2.1877551020408164
10040,11,41.50090909090909,45.81818181818182,3.6454545454545455,0.5454545454545454,56,0.19298245614035087,0.8864271844660193,1.9884297520661156
10041,8,38.27125,52.125,3.25,0.25,156,0.050955414012738856,0.7204,0.8125
10042,10,47.656,47.4,3.16,0.4,48,0.20408163265306123,0.9846280991735538,1.2640000000000002
10043,4,32.945,37.5,3.7,0.25,169,0.023529411764705882,0.8557142857142858,0.925
10044,7,47.86714285714286,49.857142857142854,4.014285714285714,0.42857142857142855,34,0.2,0.9412078651685394,1.720408163265306
10045,4,31.43,45.0,4.225,0.0,98,0.04040404040404041,0.6832608695652174,0.0
10046,10,42.553000000000004,41.2,3.94,0.6,41,0.23809523809523808,1.0083649289099526,2.364
10047,4,11.45,35.5,4.3,0.25,70,0.056338028169014086,0.3136986301369863,1.075
10048,12,31.705,41.75,3.7083333333333335,0.25,1,6.0,0.7416374269005848,0.9270833333333334
10049,6,48.501666666666665,57.666666666666664,3.35,0.5,94,0.06315789473684211,0.8267329545454546,1.675
10050,5,53.041999999999994,36.4,3.9,0.0,59,0.08333333333333333,1.418235294117647,0.0
10051,5,45.93,39.8,3.8600000000000003,0.4,117,0.0423728813559322,1.125735294117647,1.5440000000000003
10052,8,36.12875,44.625,3.225,0.5,5,1.3333333333333333,0.7918630136986301,1.6125
10053,8,43.71125,47.125,3.525,0.5,44,0.17777777777777778,0.9082857142857143,1.7625
10054,10,33.257999999999996,46.1,3.0300000000000002,0.3,42,0.23255813953488372,0.7061146496815286,0.909
10055,9,39.90555555555555,46.333333333333336,3.8333333333333335,0.4444444444444444,42,0.20930232558139536,0.8430751173708919,1.7037037037037037
10056,9,39.958888888888886,44.22222222222222,3.511111111111111,0.4444444444444444,8,1.0,0.8836117936117935,1.5604938271604938
10057,8,50.30875,40.375,3.6125000000000003,0.5,22,0.34782608695652173,1.2159214501510576,1.8062500000000001
10058,6,47.835,40.833333333333336,3.8833333333333333,0.16666666666666666,62,0.09523809523809523,1.1434661354581672,0.6472222222222221
10059,6,54.873333333333335,32.333333333333336,2.9,0.5,11,0.5,1.6461999999999999,1.45
10060,11,31.065454545454543,44.45454545454545,3.6454545454545455,0.5454545454545454,46,0.23404255319148937,0.6834399999999999,1.9884297520661156
10061,8,27.59,39.625,2.875,0.375,11,0.6666666666666666,0.6791384615384616,1.078125
10062,6,44.089999999999996,45.166666666666664,3.15,0.6666666666666666,76,0.07792207792207792,0.9550180505415162,2.0999999999999996
10063,7,54.45428571428572,44.142857142857146,3.7571428571428567,0.42857142857142855,37,0.18421052631578946,1.2062658227848102,1.6102040816326528
10064,6,30.451666666666668,32.333333333333336,3.1999999999999997,0.3333333333333333,30,0.1935483870967742,0.91355,1.0666666666666664
10065,6,34.845000000000006,50.833333333333336,3.716666666666667,0.0,20,0.2857142857142857,0.672250803858521,0.0
10066,7,55.988571428571426,45.857142857142854,2.957142857142857,0.5714285714285714,42,0.16279069767441862,1.1948780487804878,1.6897959183673468
10067,7,34.21714285714285,42.142857142857146,3.8428571428571425,0.5714285714285714,8,0.7777777777777778,0.7931125827814568,2.1959183673469385
10068,10,36.824,45.7,3.4299999999999997,0.2,14,0.6666666666666666,0.7885224839400428,0.6859999999999999
10069,5,38.614,41.2,2.96,0.4,8,0.5555555555555556,0.9150236966824643,1.184
10070,5,46.176,44.0,4.16,0.4,78,0.06329113924050633,1.0261333333333333,1.6640000000000001
10071,8,29.94125,37.5,3.7875,0.25,36,0.21621621621621623,0.7776948051948052,0.946875
10072,11,37.90090909090909,47.63636363636363,3.3545454545454545,0.45454545454545453,29,0.36666666666666664,0.7792710280373831,1.524793388429752
10073,10,62.529999999999994,50.1,3.55,0.2,18,0.5263157894736842,1.2236790606653618,0.71
10074,9,55.17111111111111,42.77777777777778,3.6999999999999997,0.1111111111111111,27,0.32142857142857145,1.260253807106599,0.41111111111111104
10075,10,43.509,51.7,3.7,0.3,50,0.19607843137254902,0.8255977229601518,1.11
10076,3,69.70333333333333,58.666666666666664,2.766666666666667,0.0,7,0.375,1.1682122905027934,0.0
10077,6,30.645,55.0,3.766666666666666,0.3333333333333333,60,0.09836065573770492,0.5472321428571428,1.2555555555555553
10078,9,46.09111111111111,54.44444444444444,3.411111111111111,0.3333333333333333,16,0.5294117647058824,0.8313026052104209,1.1370370370370368
10079,4,38.47,37.0,2.65,0.5,34,0.11428571428571428,1.0123684210526316,1.325
10080,3,48.28333333333333,40.333333333333336,4.166666666666667,0.6666666666666666,99,0.03,1.1681451612903224,2.7777777777777777
10081,8,58.74625,47.0,3.65,0.375,4,1.6,1.2238802083333333,1.36875
10082,10,33.518,39.0,4.08,0.2,57,0.1724137931034483,0.83795,0.8160000000000001
10083,7,39.69571428571429,46.42857142857143,3.2857142857142856,0.2857142857142857,6,1.0,0.8369578313253012,0.9387755102040816
10084,8,38.75625,48.625,3.525,0.5,17,0.4444444444444444,0.7809823677581864,1.7625
10085,7,41.94285714285714,46.857142857142854,3.257142857142857,0.14285714285714285,35,0.19444444444444445,0.8764179104477613,0.46530612244897956
10086,11,47.1109090909091,50.90909090909091,3.3181818181818183,0.2727272727272727,119,0.09166666666666666,0.9075656742556919,0.9049586776859504
10087,9,39.58111111111111,39.55555555555556,3.5,0.2222222222222222,13,0.6428571428571429,0.9759726027397261,0.7777777777777777
10088,5,29.465999999999998,45.0,3.56,0.2,165,0.030120481927710843,0.6405652173913043,0.7120000000000001
10089,11,44.26,45.45454545454545,3.3636363636363638,0.36363636363636365,2,3.6666666666666665,0.9527592954990215,1.2231404958677687
10090,5,28.736,45.8,3.18,0.0,59,0.08333333333333333,0.614017094017094,0.0
10091,10,38.542,49.0,3.4200000000000004,0.3,32,0.30303030303030304,0.7708400000000001,1.026
10092,9,45.86555555555555,41.666666666666664,3.3555555555555556,0.6666666666666666,36,0.24324324324324326,1.0749739583333333,2.237037037037037
10093,3,27.106666666666666,51.0,3.6666666666666665,0.0,152,0.0196078431372549,0.5212820512820513,0.0
10094,7,32.3,35.285714285714285,3.257142857142857,0.14285714285714285,27,0.25,0.8901574803149606,0.46530612244897956
10095,6,19.793333333333333,51.0,3.266666666666667,0.16666666666666666,19,0.3,0.38064102564102564,0.5444444444444445
10096,5,38.05,39.8,3.4200000000000004,0.2,26,0.18518518518518517,0.9325980392156863,0.6840000000000002
10097,4,56.785,32.25,3.95,0.5,11,0.3333333333333333,1.7078195488721803,1.975
10098,8,35.9925,44.0,3.55,0.625,36,0.21621621621621623,0.7998333333333333,2.21875
10099,6,47.16833333333333,45.0,3.35,0.3333333333333333,53,0.1111111111111111,1.0253985507246377,1.1166666666666667
10100,12,51.21083333333333,36.166666666666664,3.266666666666667,0.16666666666666666,14,0.8,1.3778699551569507,0.5444444444444445
10101,4,31.495,52.25,4.275,0.5,7,0.5,0.5914553990610328,2.1375
10102,5,43.251999999999995,61.4,3.28,0.6,10,0.45454545454545453,0.6931410256410255,1.9679999999999997
10103,9,37.958888888888886,46.111111111111114,3.688888888888889,0.3333333333333333,17,0.5,0.8057311320754715,1.2296296296296296
10104,13,39.62615384615385,51.38461538461539,3.661538461538462,0.38461538461538464,8,1.4444444444444444,0.756446402349486,1.4082840236686394
10105,11,37.39636363636364,47.18181818181818,2.890909090909091,0.2727272727272727,53,0.2037037037037037,0.7761509433962265,0.7884297520661157
10106,5,35.582,40.6,3.2600000000000002,0.2,133,0.03731343283582089,0.8553365384615385,0.6520000000000001
10107,5,25.172,58.8,3.9799999999999995,0.4,172,0.028901734104046242,0.4209364548494984,1.5919999999999999
10108,11,47.86727272727273,47.63636363636363,3.5090909090909093,0.2727272727272727,4,2.2,0.9841869158878506,0.9570247933884297
10109,4,44.675,39.75,3.525,0.75,2,1.3333333333333333,1.0963190184049079,2.64375
10110,11,25.69818181818182,34.45454545454545,3.3636363636363638,0.2727272727272727,31,0.34375,0.7248205128205129,0.9173553719008264
10111,8,22.189999999999998,46.375,3.5625,0.25,24,0.32,0.4683905013192612,0.890625
10112,11,41.03545454545454,40.81818181818182,3.5454545454545454,0.36363636363636365,89,0.12222222222222222,0.9812826086956521,1.2892561983471074
10113,7,47.40571428571428,46.714285714285715,4.328571428571428,0.42857142857142855,9,0.7,0.9935329341317364,1.8551020408163263
10114,7,54.53285714285715,38.0,3.4714285714285715,0.14285714285714285,1,3.5,1.3982783882783885,0.4959183673469388
10115,10,40.39,44.7,3.35,0.4,27,0.35714285714285715,0.8838074398249453,1.34
10116,8,57.557500000000005,36.125,3.475,0.375,73,0.10810810810810811,1.5503703703703704,1.303125
10117,10,44.289,50.0,3.2600000000000002,0.4,76,0.12987012987012986,0.8684117647058823,1.3040000000000003
10118,6,54.193333333333335,49.0,3.35,0.16666666666666666,33,0.17647058823529413,1.0838666666666668,0.5583333333333333
10119,2,36.685,44.0,3.75,0.5,225,0.008849557522123894,0.8152222222222223,1.875
10120,4,63.765,43.25,3.7,0.5,3,1.0,1.4410169491525424,1.85
10121,13,47.39692307692307,48.30769230769231,3.7615384615384615,0.46153846153846156,4,2.6,0.9612480499219969,1.7360946745562131
10122,12,31.473333333333333,42.0,3.091666666666667,0.25,62,0.19047619047619047,0.731937984496124,0.7729166666666667
10123,6,50.080000000000005,41.833333333333336,3.9333333333333336,0.3333333333333333,12,0.46153846153846156,1.169182879377432,1.3111111111111111
10124,8,35.644999999999996,45.375,2.8,0.125,24,0.32,0.7686253369272237,0.35
10125,10,42.677,43.5,3.22,0.4,36,0.2702702702702703,0.9590337078651685,1.2880000000000003
10126,7,29.15142857142857,44.57142857142857,3.9,0.14285714285714285,120,0.05785123966942149,0.6396865203761756,0.557142857142857
10127,9,46.025555555555556,51.0,3.4444444444444446,0.1111111111111111,13,0.6428571428571429,0.8851068376068376,0.38271604938271603
10128,10,53.416,48.1,3.55,0.4,97,0.10204081632653061,1.0879022403258656,1.42
10129,10,43.075,49.0,3.69,0.4,16,0.5882352941176471,0.8615,1.476
10130,7,43.87285714285714,55.714285714285715,3.957142857142857,0.42857142857142855,100,0.06930693069306931,0.7735768261964735,1.6959183673469385
10131,7,37.04857142857143,47.142857142857146,3.6571428571428575,0.14285714285714285,7,0.875,0.7695548961424332,0.5224489795918368
10132,13,55.16769230769231,45.23076923076923,3.4000000000000004,0.3076923076923077,19,0.65,1.1933111480865226,1.0461538461538462
10133,8,42.05375,47.0,3.6,0.375,76,0.1038961038961039,0.8761197916666666,1.35
10134,5,32.622,47.2,3.38,0.4,69,0.07142857142857142,0.676804979253112,1.352
10135,2,26.79,41.5,2.6500000000000004,0.0,83,0.023809523809523808,0.6303529411764706,0.0
10136,11,48.904545454545456,52.45454545454545,3.4545454545454546,0.2727272727272727,9,1.1,0.9148809523809525,0.9421487603305785
10137,8,44.49875,39.375,3.5875,0.375,19,0.4,1.1021362229102167,1.3453125
10138,12,42.33583333333333,41.583333333333336,3.3166666666666664,0.4166666666666667,5,2.0,0.9941878669275929,1.3819444444444444
10139,8,42.667500000000004,54.0,3.5625,0.25,10,0.7272727272727273,0.7757727272727274,0.890625
10140,10,34.784000000000006,55.7,3.29,0.1,18,0.5263157894736842,0.6134744268077602,0.329
10141,4,34.4025,49.75,3.45,0.25,14,0.26666666666666666,0.6778817733990149,0.8625
10142,9,52.205555555555556,50.55555555555556,3.377777777777778,0.4444444444444444,30,0.2903225806451613,1.0126077586206896,1.5012345679012347
10143,11,44.88454545454545,45.09090909090909,3.7454545454545456,0.18181818181818182,8,1.2222222222222223,0.973826429980276,0.6809917355371902
10144,5,44.204,42.6,3.8,0.4,5,0.8333333333333334,1.0138532110091742,1.52
10145,9,40.330000000000005,43.44444444444444,3.5999999999999996,0.3333333333333333,131,0.06818181818181818,0.9074250000000001,1.1999999999999997
10146,9,48.31,42.666666666666664,3.088888888888889,0.5555555555555556,4,1.8,1.1063358778625956,1.7160493827160495
10147,9,35.59888888888889,39.44444444444444,3.466666666666667,0.3333333333333333,37,0.23684210526315788,0.8801923076923077,1.1555555555555554
10148,11,44.51181818181818,57.63636363636363,3.5181818181818185,0.45454545454545453,16,0.6470588235294118,0.7591162790697674,1.5991735537190084
10149,4,53.3225,37.75,3.125,0.5,128,0.031007751937984496,1.3760645161290321,1.5625
10150,6,53.916666666666664,42.5,3.533333333333333,0.6666666666666666,52,0.11320754716981132,1.239463601532567,2.355555555555555
10151,8,29.93125,49.0,3.625,0.375,10,0.7272727272727273,0.598625,1.359375
10152,4,39.695,44.5,3.675,0.25,149,0.02666666666666667,0.8724175824175824,0.91875
10153,12,39.847500000000004,36.833333333333336,3.6166666666666667,0.3333333333333333,14,0.8,1.053237885462555,1.2055555555555555
10154,9,42.70666666666667,46.44444444444444,3.5888888888888886,0.5555555555555556,51,0.17307692307692307,0.9001405152224825,1.9938271604938271
10155,7,41.36,38.57142857142857,3.7857142857142856,0.14285714285714285,7,0.875,1.0451985559566788,0.5408163265306122
10156,7,42.50285714285714,57.142857142857146,3.6,0.2857142857142857,13,0.5,0.7310073710073709,1.0285714285714285
10157,5,59.504,52.8,3.3200000000000003,0.4,39,0.125,1.1060223048327138,1.3280000000000003
10158,7,57.642857142857146,45.142857142857146,3.6285714285714286,0.5714285714285714,44,0.15555555555555556,1.2492260061919505,2.073469387755102
10159,7,41.23142857142857,54.0,3.2857142857142856,0.2857142857142857,38,0.1794871794871795,0.7496623376623377,0.9387755102040816
10160,8,42.46,45.75,3.7375,0.25,35,0.2222222222222222,0.908235294117647,0.934375
10161,11,52.49545454545455,47.36363636363637,3.090909090909091,0.36363636363636365,36,0.2972972972972973,1.0854323308270677,1.1239669421487604
10162,7,41.925714285714285,47.0,3.2714285714285714,0.42857142857142855,46,0.14893617021276595,0.873452380952381,1.4020408163265305
10163,7,46.91857142857143,44.57142857142857,3.6285714285714286,0.42857142857142855,117,0.059322033898305086,1.029561128526646,1.5551020408163265
10164,10,48.483,53.8,3.5799999999999996,0.3,7,1.25,0.8847262773722627,1.0739999999999998
10165,11,42.333636363636366,42.45454545454545,3.2181818181818183,0.36363636363636365,109,0.1,0.9742050209205022,1.1702479338842975
10166,8,39.0,49.75,3.175,0.625,19,0.4,0.7684729064039408,1.984375
10167,3,31.28333333333333,37.0,3.9666666666666663,0.6666666666666666,109,0.02727272727272727,0.8232456140350877,2.644444444444444
10168,6,45.58833333333333,46.333333333333336,3.1666666666666665,0.3333333333333333,153,0.03896103896103896,0.9631338028169013,1.0555555555555554
10169,7,44.81285714285714,44.714285714285715,3.6571428571428575,0.14285714285714285,16,0.4117647058823529,0.9802812499999999,0.5224489795918368
10170,11,41.82636363636363,44.63636363636363,3.3,0.09090909090909091,7,1.375,0.9165139442231075,0.3
10171,6,53.365,43.666666666666664,3.516666666666667,0.5,101,0.058823529411764705,1.1947388059701494,1.7583333333333335
10172,10,41.594,46.0,3.3899999999999997,0.2,47,0.20833333333333334,0.8849787234042553,0.6779999999999999
10173,3,19.19333333333333,49.0,3.733333333333333,0.3333333333333333,132,0.022556390977443608,0.38386666666666663,1.2444444444444442
10174,8,26.61125,44.5,3.5375,0.125,1,4.0,0.5848626373626373,0.4421875
10175,6,55.90833333333333,47.5,3.3166666666666664,0.3333333333333333,54,0.10909090909090909,1.1527491408934707,1.1055555555555554
10176,12,31.80666666666667,40.0,3.4666666666666663,0.4166666666666667,41,0.2857142857142857,0.7757723577235773,1.4444444444444444
10177,3,50.93,43.0,3.4,0.0,53,0.05555555555555555,1.1575,0.0
10178,9,35.10111111111111,35.888888888888886,3.3777777777777778,0.4444444444444444,27,0.32142857142857145,0.9515361445783133,1.5012345679012344
10179,4,45.432500000000005,18.5,3.6500000000000004,0.25,115,0.034482758620689655,2.3298717948717953,0.9125000000000001
10180,8,44.68375,50.125,3.875,0.375,112,0.07079646017699115,0.8740097799511003,1.453125
10181,5,44.908,44.2,3.3200000000000003,0.2,5,0.8333333333333334,0.9935398230088496,0.6640000000000001
10182,10,39.199,35.4,3.6700000000000004,0.2,30,0.3225806451612903,1.0768956043956044,0.7340000000000001
10183,8,29.23125,52.125,3.9000000000000004,0.25,103,0.07692307692307693,0.550235294117647,0.9750000000000001
10184,4,41.4525,29.75,3.225,0.5,9,0.4,1.348048780487805,1.6125
10185,4,52.8125,52.5,3.65,0.25,57,0.06896551724137931,0.9871495327102804,0.9125
10186,12,41.86083333333333,40.833333333333336,3.341666666666667,0.3333333333333333,26,0.4444444444444444,1.0006573705179282,1.113888888888889
10187,12,27.675833333333333,41.333333333333336,3.783333333333333,0.25,12,0.9230769230769231,0.653759842519685,0.9458333333333333
10188,7,62.824285714285715,36.714285714285715,3.8857142857142857,0.14285714285714285,35,0.19444444444444445,1.6657954545454545,0.5551020408163265
10189,8,50.489999999999995,45.25,3.1125,0.25,48,0.16326530612244897,1.0916756756756756,0.778125
10190,7,36.16857142857143,45.42857142857143,3.2714285714285714,0.14285714285714285,32,0.21212121212121213,0.7790153846153847,0.46734693877551015
10191,14,46.55357142857143,45.714285714285715,3.5142857142857147,0.42857142857142855,4,2.8,0.9965596330275229,1.506122448979592
10192,6,42.53333333333333,44.833333333333336,3.85,0.5,161,0.037037037037037035,0.9279999999999999,1.925
10193,11,36.56636363636363,41.63636363636363,3.7545454545454544,0.36363636363636365,33,0.3235294117647059,0.8576332622601279,1.3652892561983472
10194,11,35.14454545454545,47.63636363636363,3.427272727272727,0.5454545454545454,11,0.9166666666666666,0.7225981308411215,1.8694214876033053
10195,8,30.638749999999998,41.25,3.8,0.5,37,0.21052631578947367,0.7251775147928994,1.9
10196,6,38.315,60.0,4.016666666666667,0.8333333333333334,6,0.8571428571428571,0.6281147540983606,3.3472222222222223
10197,9,47.01,43.666666666666664,3.9111111111111114,0.3333333333333333,25,0.34615384615384615,1.0524626865671642,1.3037037037037038
10198,6,46.64166666666667,54.0,3.8833333333333333,0.16666666666666666,65,0.09090909090909091,0.8480303030303031,0.6472222222222221
10199,4,62.2125,52.5,3.575,0.75,46,0.0851063829787234,1.1628504672897195,2.6812500000000004
10200,9,38.93111111111111,38.77777777777778,3.3777777777777778,0.3333333333333333,10,0.8181818181818182,0.9787150837988826,1.1259259259259258
10201,9,46.495555555555555,40.77777777777778,3.7333333333333334,0.4444444444444444,23,0.375,1.1129255319148936,1.6592592592592592
10202,8,56.368750000000006,39.875,3.2125,0.375,33,0.23529411764705882,1.3790519877675842,1.2046875
10203,8,44.0375,41.5,3.525,0.125,54,0.14545454545454545,1.0361764705882353,0.440625
10204,6,26.85166666666667,43.833333333333336,3.9333333333333336,0.6666666666666666,14,0.4,0.5989219330855019,2.6222222222222222
10205,8,45.8725,47.5,3.2875,0.5,39,0.2,0.9458247422680413,1.64375
10206,5,46.012,44.6,3.7399999999999998,0.0,83,0.05952380952380952,1.0090350877192982,0.0
10207,10,38.933,48.1,3.2399999999999998,0.3,30,0.3225806451612903,0.7929327902240325,0.9719999999999999
10208,5,52.122,38.4,3.3600000000000003,0.2,24,0.2,1.3228934010152285,0.6720000000000002
10209,11,42.89454545454546,47.18181818181818,3.536363636363636,0.36363636363636365,19,0.55,0.8902641509433963,1.2859504132231405
10210,10,37.908,38.9,3.5100000000000002,0.5,34,0.2857142857142857,0.9500751879699249,1.7550000000000001
10211,7,34.24714285714286,37.57142857142857,3.914285714285714,0.5714285714285714,78,0.08860759493670886,0.8878888888888891,2.2367346938775508
10212,8,44.02875,46.875,3.625,0.25,38,0.20512820512820512,0.9196605744125327,0.90625
10213,13,41.63307692307693,46.0,3.746153846153846,0.38461538461538464,18,0.6842105263157895,0.8858101472995091,1.440828402366864
10214,7,41.14,50.42857142857143,3.242857142857143,0.2857142857142857,60,0.11475409836065574,0.7999444444444445,0.926530612244898
10215,12,45.68333333333334,48.833333333333336,3.8249999999999997,0.3333333333333333,23,0.5,0.9167224080267559,1.275
10216,11,45.00272727272727,40.90909090909091,3.627272727272727,0.36363636363636365,65,0.16666666666666666,1.0738177874186552,1.3190082644628098
10217,8,43.05375,50.5,3.7875,0.25,4,1.6,0.835995145631068,0.946875
10218,6,47.27166666666667,35.5,3.35,0.3333333333333333,6,0.8571428571428571,1.2951141552511416,1.1166666666666667
10219,6,59.953333333333326,25.166666666666668,3.233333333333333,0.3333333333333333,15,0.375,2.291210191082802,1.0777777777777775
10220,9,44.62222222222223,44.888888888888886,3.2222222222222223,0.3333333333333333,12,0.6923076923076923,0.9723970944309929,1.074074074074074
10221,4,36.69,32.5,3.85,0.25,123,0.03225806451612903,1.095223880597015,0.9625
10222,6,47.839999999999996,50.833333333333336,3.15,0.3333333333333333,119,0.05,0.922958199356913,1.0499999999999998
10223,8,58.70625,62.625,3.175,0.125,1,4.0,0.9226915520628683,0.396875
10224,10,43.938,47.5,2.92,0.3,38,0.2564102564102564,0.9059381443298969,0.876
10225,13,44.48384615384615,52.23076923076923,3.376923076923077,0.46153846153846156,25,0.5,0.835679190751445,1.5585798816568048
10226,10,42.124,48.7,3.44,0.5,25,0.38461538461538464,0.8475653923541248,1.72
10227,10,46.285000000000004,41.1,3.6799999999999997,0.5,10,0.9090909090909091,1.0994061757719715,1.8399999999999999
10228,10,46.435,48.4,2.92,0.4,36,0.2702702702702703,0.9399797570850204,1.168
10229,7,42.152857142857144,46.857142857142854,3.4714285714285715,0.42857142857142855,47,0.14583333333333334,0.8808059701492538,1.4877551020408162
10230,7,37.57,42.285714285714285,3.1571428571428575,0.5714285714285714,48,0.14285714285714285,0.867953795379538,1.8040816326530613
10231,9,43.75888888888889,43.55555555555556,3.522222222222222,0.4444444444444444,6,1.2857142857142858,0.9821197007481297,1.565432098765432
10232,9,37.73111111111112,53.44444444444444,3.988888888888889,0.2222222222222222,22,0.391304347826087,0.6930204081632655,0.8864197530864197
10233,5,28.127999999999997,33.4,2.9,0.2,1,2.5,0.8176744186046511,0.58
10234,13,44.76615384615385,50.30769230769231,3.284615384615385,0.3076923076923077,33,0.38235294117647056,0.8725037481259371,1.0106508875739646
10235,11,38.873636363636365,48.27272727272727,3.7818181818181817,0.18181818181818182,10,1.0,0.7889483394833948,0.687603305785124
10236,10,46.551,36.6,3.6100000000000003,0.2,43,0.22727272727272727,1.238058510638298,0.7220000000000001
10237,7,48.855714285714285,47.42857142857143,3.1999999999999997,0.14285714285714285,26,0.25925925925925924,1.0088200589970502,0.4571428571428571
10238,10,32.266,35.0,3.4299999999999997,0.4,16,0.5882352941176471,0.8962777777777777,1.3719999999999999
10239,4,55.605000000000004,54.75,3.525,0.0,18,0.21052631578947367,0.9973991031390135,0.0
10240,3,44.81333333333333,51.333333333333336,3.6999999999999997,0.6666666666666666,89,0.03333333333333333,0.8563057324840764,2.4666666666666663
10241,10,49.666000000000004,39.8,3.96,0.2,35,0.2777777777777778,1.2173039215686277,0.792
10242,7,40.082857142857144,46.42857142857143,3.8285714285714287,0.2857142857142857,50,0.13725490196078433,0.8451204819277108,1.0938775510204082
10243,7,49.43285714285714,55.285714285714285,3.314285714285714,0.5714285714285714,7,0.875,0.878248730964467,1.893877551020408
10244,8,31.990000000000002,35.125,2.925,0.125,18,0.42105263157894735,0.8855363321799309,0.365625
10245,4,43.95,47.25,3.75,0.5,65,0.06060606060606061,0.9108808290155441,1.875
