customer_id,total_orders,avg_order_value,avg_delivery_time,avg_rating,discount_rate,recency_days,order_frequency,value_per_minute,rating_discount_interaction,cluster_id
10088,5,29.466,45.0,3.56,0.2,165,0.0301204819277108,0.6405652173913043,0.7120000000000001,1
10089,11,44.26,45.45454545454545,3.363636363636364,0.3636363636363636,2,3.6666666666666665,0.9527592954990216,1.2231404958677687,2
10090,5,28.736,45.8,3.18,0.0,59,0.0833333333333333,0.614017094017094,0.0,1
10091,10,38.542,49.0,3.4200000000000004,0.3,32,0.303030303030303,0.7708400000000001,1.026,1
10092,9,45.86555555555555,41.66666666666666,3.355555555555556,0.6666666666666666,36,0.2432432432432432,1.074973958333333,2.237037037037037,0
10093,3,27.106666666666666,51.0,3.6666666666666665,0.0,152,0.0196078431372549,0.5212820512820513,0.0,1
10094,7,32.3,35.285714285714285,3.257142857142857,0.1428571428571428,27,0.25,0.8901574803149606,0.4653061224489795,1
10095,6,19.793333333333333,51.0,3.266666666666667,0.1666666666666666,19,0.3,0.3806410256410256,0.5444444444444445,1
10096,5,38.05,39.8,3.4200000000000004,0.2,26,0.1851851851851851,0.9325980392156864,0.6840000000000002,1
10097,4,56.785,32.25,3.95,0.5,11,0.3333333333333333,1.7078195488721803,1.975,0
10098,8,35.9925,44.0,3.55,0.625,36,0.2162162162162162,0.7998333333333333,2.21875,0
10099,6,47.16833333333333,45.0,3.35,0.3333333333333333,53,0.1111111111111111,1.0253985507246377,1.1166666666666667,0
10100,12,51.21083333333333,36.16666666666666,3.266666666666667,0.1666666666666666,14,0.8,1.3778699551569509,0.5444444444444445,0
10101,4,31.495,52.25,4.275,0.5,7,0.5,0.5914553990610328,2.1375,1
10102,5,43.252,61.4,3.28,0.6,10,0.4545454545454545,0.6931410256410255,1.968,0
10103,9,37.958888888888886,46.11111111111112,3.688888888888889,0.3333333333333333,17,0.5,0.8057311320754715,1.2296296296296296,1
10104,13,39.62615384615385,51.38461538461539,3.661538461538462,0.3846153846153846,8,1.4444444444444444,0.756446402349486,1.4082840236686394,2
10105,11,37.39636363636364,47.18181818181818,2.890909090909091,0.2727272727272727,53,0.2037037037037037,0.7761509433962265,0.7884297520661157,0
10106,5,35.582,40.6,3.26,0.2,133,0.0373134328358208,0.8553365384615385,0.6520000000000001,1
10107,5,25.172,58.8,3.98,0.4,172,0.0289017341040462,0.4209364548494984,1.592,1
10108,11,47.86727272727273,47.63636363636363,3.5090909090909093,0.2727272727272727,4,2.2,0.9841869158878506,0.9570247933884296,2
10109,4,44.675,39.75,3.525,0.75,2,1.3333333333333333,1.096319018404908,2.64375,0
10110,11,25.69818181818182,34.45454545454545,3.363636363636364,0.2727272727272727,31,0.34375,0.7248205128205129,0.9173553719008264,1
10111,8,22.19,46.375,3.5625,0.25,24,0.32,0.4683905013192612,0.890625,1
10112,11,41.03545454545454,40.81818181818182,3.5454545454545454,0.3636363636363636,89,0.1222222222222222,0.981282608695652,1.2892561983471074,1
10113,7,47.40571428571428,46.71428571428572,4.328571428571428,0.4285714285714285,9,0.7,0.9935329341317364,1.8551020408163263,0
10114,7,54.53285714285715,38.0,3.4714285714285715,0.1428571428571428,1,3.5,1.3982783882783885,0.4959183673469388,2
10115,10,40.39,44.7,3.35,0.4,27,0.3571428571428571,0.8838074398249453,1.34,0
10116,8,57.557500000000005,36.125,3.475,0.375,73,0.1081081081081081,1.5503703703703704,1.303125,0
10117,10,44.289,50.0,3.26,0.4,76,0.1298701298701298,0.8684117647058823,1.3040000000000005,0
10118,6,54.193333333333335,49.0,3.35,0.1666666666666666,33,0.1764705882352941,1.0838666666666668,0.5583333333333333,0
10119,2,36.685,44.0,3.75,0.5,225,0.0088495575221238,0.8152222222222223,1.875,1
10120,4,63.765,43.25,3.7,0.5,3,1.0,1.4410169491525424,1.85,0
10121,13,47.39692307692307,48.30769230769231,3.7615384615384615,0.4615384615384615,4,2.6,0.9612480499219968,1.7360946745562131,2
10122,12,31.473333333333333,42.0,3.091666666666667,0.25,62,0.1904761904761904,0.731937984496124,0.7729166666666667,1
10123,6,50.080000000000005,41.833333333333336,3.9333333333333336,0.3333333333333333,12,0.4615384615384615,1.169182879377432,1.3111111111111111,0
10124,8,35.645,45.375,2.8,0.125,24,0.32,0.7686253369272237,0.35,0
10125,10,42.677,43.5,3.22,0.4,36,0.2702702702702703,0.9590337078651684,1.2880000000000005,0
10126,7,29.15142857142857,44.57142857142857,3.9,0.1428571428571428,120,0.0578512396694214,0.6396865203761756,0.557142857142857,1
10127,9,46.02555555555556,51.0,3.4444444444444446,0.1111111111111111,13,0.6428571428571429,0.8851068376068376,0.382716049382716,0
10128,10,53.416,48.1,3.55,0.4,97,0.1020408163265306,1.0879022403258656,1.42,0
10129,10,43.075,49.0,3.69,0.4,16,0.5882352941176471,0.8615,1.476,0
10130,7,43.87285714285714,55.71428571428572,3.957142857142857,0.4285714285714285,100,0.0693069306930693,0.7735768261964735,1.6959183673469385,1
10131,7,37.04857142857143,47.142857142857146,3.6571428571428575,0.1428571428571428,7,0.875,0.7695548961424332,0.5224489795918368,1
10132,13,55.16769230769231,45.23076923076923,3.4000000000000004,0.3076923076923077,19,0.65,1.1933111480865226,1.0461538461538462,0
10133,8,42.05375,47.0,3.6,0.375,76,0.1038961038961039,0.8761197916666666,1.35,1
10134,5,32.622,47.2,3.38,0.4,69,0.0714285714285714,0.676804979253112,1.352,1
10135,2,26.79,41.5,2.6500000000000004,0.0,83,0.0238095238095238,0.6303529411764706,0.0,1
10136,11,48.904545454545456,52.45454545454545,3.4545454545454546,0.2727272727272727,9,1.1,0.9148809523809524,0.9421487603305784,0
10137,8,44.49875,39.375,3.5875,0.375,19,0.4,1.1021362229102167,1.3453125,0
10138,12,42.33583333333333,41.583333333333336,3.3166666666666664,0.4166666666666667,5,2.0,0.9941878669275928,1.3819444444444444,2
10139,8,42.6675,54.0,3.5625,0.25,10,0.7272727272727273,0.7757727272727274,0.890625,0
10140,10,34.784000000000006,55.7,3.29,0.1,18,0.5263157894736842,0.6134744268077602,0.329,1
10141,4,34.4025,49.75,3.45,0.25,14,0.2666666666666666,0.6778817733990149,0.8625,1
10142,9,52.20555555555556,50.55555555555556,3.377777777777778,0.4444444444444444,30,0.2903225806451613,1.0126077586206896,1.5012345679012349,0
10143,11,44.88454545454545,45.09090909090909,3.7454545454545456,0.1818181818181818,8,1.2222222222222223,0.973826429980276,0.6809917355371902,0
10144,5,44.204,42.6,3.8,0.4,5,0.8333333333333334,1.0138532110091742,1.52,0
10145,9,40.330000000000005,43.44444444444444,3.6,0.3333333333333333,131,0.0681818181818181,0.907425,1.1999999999999995,1
10146,9,48.31,42.66666666666666,3.088888888888889,0.5555555555555556,4,1.8,1.1063358778625956,1.7160493827160497,2
10147,9,35.59888888888889,39.44444444444444,3.466666666666667,0.3333333333333333,37,0.2368421052631578,0.8801923076923077,1.1555555555555554,1
10148,11,44.51181818181818,57.63636363636363,3.5181818181818185,0.4545454545454545,16,0.6470588235294118,0.7591162790697674,1.5991735537190084,0
10149,4,53.3225,37.75,3.125,0.5,128,0.0310077519379844,1.376064516129032,1.5625,0
10150,6,53.91666666666666,42.5,3.533333333333333,0.6666666666666666,52,0.1132075471698113,1.239463601532567,2.355555555555555,0
10151,8,29.93125,49.0,3.625,0.375,10,0.7272727272727273,0.598625,1.359375,1
10152,4,39.695,44.5,3.675,0.25,149,0.0266666666666666,0.8724175824175824,0.91875,1
10153,12,39.8475,36.833333333333336,3.6166666666666663,0.3333333333333333,14,0.8,1.053237885462555,1.2055555555555555,0
10154,9,42.70666666666667,46.44444444444444,3.588888888888889,0.5555555555555556,51,0.173076923076923,0.9001405152224825,1.9938271604938271,0
10155,7,41.36,38.57142857142857,3.7857142857142856,0.1428571428571428,7,0.875,1.0451985559566788,0.5408163265306122,1
10156,7,42.50285714285714,57.142857142857146,3.6,0.2857142857142857,13,0.5,0.7310073710073709,1.0285714285714285,0
10157,5,59.504,52.8,3.3200000000000003,0.4,39,0.125,1.1060223048327138,1.3280000000000003,0
10158,7,57.642857142857146,45.142857142857146,3.628571428571429,0.5714285714285714,44,0.1555555555555555,1.2492260061919505,2.073469387755102,0
10159,7,41.23142857142857,54.0,3.2857142857142856,0.2857142857142857,38,0.1794871794871795,0.7496623376623377,0.9387755102040816,0
10160,8,42.46,45.75,3.7375,0.25,35,0.2222222222222222,0.908235294117647,0.934375,1
10161,11,52.49545454545455,47.36363636363637,3.090909090909091,0.3636363636363636,36,0.2972972972972973,1.0854323308270677,1.1239669421487604,0
10162,7,41.925714285714285,47.0,3.271428571428572,0.4285714285714285,46,0.1489361702127659,0.873452380952381,1.4020408163265303,0
10163,7,46.91857142857143,44.57142857142857,3.628571428571429,0.4285714285714285,117,0.059322033898305,1.029561128526646,1.5551020408163263,1
10164,10,48.483,53.8,3.58,0.3,7,1.25,0.8847262773722627,1.0739999999999998,0
10165,11,42.333636363636366,42.45454545454545,3.2181818181818183,0.3636363636363636,109,0.1,0.9742050209205022,1.1702479338842977,1
10166,8,39.0,49.75,3.175,0.625,19,0.4,0.7684729064039408,1.984375,0
10167,3,31.28333333333333,37.0,3.9666666666666655,0.6666666666666666,109,0.0272727272727272,0.8232456140350877,2.644444444444444,1
10168,6,45.58833333333333,46.333333333333336,3.1666666666666665,0.3333333333333333,153,0.0389610389610389,0.9631338028169012,1.0555555555555554,1
10169,7,44.81285714285714,44.71428571428572,3.6571428571428575,0.1428571428571428,16,0.4117647058823529,0.98028125,0.5224489795918368,1
10170,11,41.82636363636363,44.63636363636363,3.3,0.0909090909090909,7,1.375,0.9165139442231076,0.3,2
10171,6,53.365,43.66666666666666,3.516666666666667,0.5,101,0.0588235294117647,1.1947388059701494,1.7583333333333335,0
10172,10,41.594,46.0,3.39,0.2,47,0.2083333333333333,0.8849787234042553,0.6779999999999999,1
10173,3,19.19333333333333,49.0,3.733333333333333,0.3333333333333333,132,0.0225563909774436,0.3838666666666666,1.2444444444444442,1
10174,8,26.61125,44.5,3.5375,0.125,1,4.0,0.5848626373626373,0.4421875,2
10175,6,55.90833333333333,47.5,3.3166666666666664,0.3333333333333333,54,0.109090909090909,1.1527491408934707,1.1055555555555554,0
10176,12,31.80666666666667,40.0,3.4666666666666663,0.4166666666666667,41,0.2857142857142857,0.7757723577235773,1.4444444444444444,1
10177,3,50.93,43.0,3.4,0.0,53,0.0555555555555555,1.1575,0.0,1
10178,9,35.10111111111111,35.888888888888886,3.3777777777777778,0.4444444444444444,27,0.3214285714285714,0.9515361445783131,1.5012345679012344,0
10179,4,45.432500000000005,18.5,3.65,0.25,115,0.0344827586206896,2.3298717948717957,0.9125,1
10180,8,44.68375,50.125,3.875,0.375,112,0.0707964601769911,0.8740097799511003,1.453125,1
10181,5,44.908,44.2,3.3200000000000003,0.2,5,0.8333333333333334,0.9935398230088496,0.6640000000000001,0
10182,10,39.199,35.4,3.67,0.2,30,0.3225806451612903,1.0768956043956044,0.7340000000000001,1
10183,8,29.23125,52.125,3.9,0.25,103,0.0769230769230769,0.550235294117647,0.975,1
10184,4,41.4525,29.75,3.225,0.5,9,0.4,1.348048780487805,1.6125,0
10185,4,52.8125,52.5,3.65,0.25,57,0.0689655172413793,0.9871495327102804,0.9125,0
10186,12,41.86083333333333,40.833333333333336,3.341666666666667,0.3333333333333333,26,0.4444444444444444,1.0006573705179282,1.113888888888889,0
10187,12,27.675833333333333,41.333333333333336,3.783333333333333,0.25,12,0.9230769230769232,0.653759842519685,0.9458333333333332,1
10188,7,62.82428571428572,36.71428571428572,3.8857142857142857,0.1428571428571428,35,0.1944444444444444,1.6657954545454543,0.5551020408163265,0
10189,8,50.49,45.25,3.1125,0.25,48,0.1632653061224489,1.0916756756756756,0.778125,0
10190,7,36.16857142857143,45.42857142857143,3.271428571428572,0.1428571428571428,32,0.2121212121212121,0.7790153846153847,0.4673469387755101,1
10191,14,46.55357142857143,45.71428571428572,3.5142857142857147,0.4285714285714285,4,2.8,0.9965596330275228,1.506122448979592,2
10192,6,42.53333333333333,44.833333333333336,3.85,0.5,161,0.037037037037037,0.928,1.925,1
10193,11,36.56636363636363,41.63636363636363,3.7545454545454544,0.3636363636363636,33,0.3235294117647059,0.8576332622601279,1.3652892561983472,1
10194,11,35.14454545454545,47.63636363636363,3.427272727272727,0.5454545454545454,11,0.9166666666666666,0.7225981308411215,1.8694214876033053,0
10195,8,30.63875,41.25,3.8,0.5,37,0.2105263157894736,0.7251775147928994,1.9,1
10196,6,38.315,60.0,4.016666666666667,0.8333333333333334,6,0.8571428571428571,0.6281147540983606,3.3472222222222223,0
10197,9,47.01,43.66666666666666,3.911111111111112,0.3333333333333333,25,0.3461538461538461,1.0524626865671642,1.3037037037037038,0
10198,6,46.64166666666667,54.0,3.883333333333333,0.1666666666666666,65,0.0909090909090909,0.8480303030303031,0.6472222222222221,1
10199,4,62.2125,52.5,3.575,0.75,46,0.0851063829787234,1.1628504672897195,2.6812500000000004,0
10200,9,38.93111111111111,38.77777777777778,3.3777777777777778,0.3333333333333333,10,0.8181818181818182,0.9787150837988826,1.1259259259259258,0
10201,9,46.49555555555556,40.77777777777778,3.733333333333333,0.4444444444444444,23,0.375,1.1129255319148936,1.6592592592592592,0
10202,8,56.368750000000006,39.875,3.2125,0.375,33,0.2352941176470588,1.3790519877675842,1.2046875,0
10203,8,44.0375,41.5,3.525,0.125,54,0.1454545454545454,1.0361764705882353,0.440625,1
10204,6,26.85166666666667,43.833333333333336,3.9333333333333336,0.6666666666666666,14,0.4,0.5989219330855019,2.6222222222222222,1
10205,8,45.8725,47.5,3.2875,0.5,39,0.2,0.9458247422680413,1.64375,0
10206,5,46.012,44.6,3.74,0.0,83,0.0595238095238095,1.0090350877192982,0.0,1
10207,10,38.933,48.1,3.24,0.3,30,0.3225806451612903,0.7929327902240325,0.972,0
10208,5,52.122,38.4,3.3600000000000003,0.2,24,0.2,1.3228934010152285,0.6720000000000002,0
10209,11,42.89454545454546,47.18181818181818,3.536363636363636,0.3636363636363636,19,0.55,0.8902641509433963,1.2859504132231403,0
10210,10,37.908,38.9,3.51,0.5,34,0.2857142857142857,0.9500751879699249,1.755,0
10211,7,34.24714285714286,37.57142857142857,3.914285714285714,0.5714285714285714,78,0.0886075949367088,0.8878888888888891,2.2367346938775508,1
10212,8,44.02875,46.875,3.625,0.25,38,0.2051282051282051,0.9196605744125328,0.90625,1
10213,13,41.63307692307693,46.0,3.746153846153846,0.3846153846153846,18,0.6842105263157895,0.8858101472995091,1.440828402366864,0
10214,7,41.14,50.42857142857143,3.242857142857143,0.2857142857142857,60,0.1147540983606557,0.7999444444444445,0.926530612244898,1
10215,12,45.68333333333334,48.833333333333336,3.825,0.3333333333333333,23,0.5,0.916722408026756,1.275,0
10216,11,45.00272727272727,40.90909090909091,3.627272727272727,0.3636363636363636,65,0.1666666666666666,1.0738177874186552,1.3190082644628098,0
10217,8,43.05375,50.5,3.7875,0.25,4,1.6,0.835995145631068,0.946875,2
10218,6,47.27166666666667,35.5,3.35,0.3333333333333333,6,0.8571428571428571,1.2951141552511416,1.1166666666666667,0
10219,6,59.953333333333326,25.166666666666668,3.233333333333333,0.3333333333333333,15,0.375,2.291210191082802,1.0777777777777775,0
10220,9,44.62222222222223,44.888888888888886,3.2222222222222223,0.3333333333333333,12,0.6923076923076923,0.9723970944309928,1.074074074074074,0
10221,4,36.69,32.5,3.85,0.25,123,0.032258064516129,1.095223880597015,0.9625,1
10222,6,47.84,50.833333333333336,3.15,0.3333333333333333,119,0.05,0.922958199356913,1.0499999999999998,0
10223,8,58.70625,62.625,3.175,0.125,1,4.0,0.9226915520628683,0.396875,2
10224,10,43.938,47.5,2.92,0.3,38,0.2564102564102564,0.9059381443298968,0.876,0
10225,13,44.48384615384615,52.23076923076923,3.376923076923077,0.4615384615384615,25,0.5,0.835679190751445,1.5585798816568048,0
10226,10,42.124,48.7,3.44,0.5,25,0.3846153846153846,0.8475653923541248,1.72,0
10227,10,46.285,41.1,3.68,0.5,10,0.9090909090909092,1.0994061757719715,1.84,0
10228,10,46.435,48.4,2.92,0.4,36,0.2702702702702703,0.9399797570850204,1.168,0
10229,7,42.15285714285714,46.85714285714285,3.4714285714285715,0.4285714285714285,47,0.1458333333333333,0.8808059701492538,1.4877551020408162,0
10230,7,37.57,42.285714285714285,3.157142857142857,0.5714285714285714,48,0.1428571428571428,0.867953795379538,1.804081632653061,0
10231,9,43.75888888888889,43.55555555555556,3.522222222222222,0.4444444444444444,6,1.2857142857142858,0.9821197007481296,1.565432098765432,0
10232,9,37.73111111111112,53.44444444444444,3.988888888888889,0.2222222222222222,22,0.391304347826087,0.6930204081632655,0.8864197530864197,1
10233,5,28.128,33.4,2.9,0.2,1,2.5,0.8176744186046511,0.58,2
10234,13,44.76615384615385,50.30769230769231,3.284615384615385,0.3076923076923077,33,0.3823529411764705,0.8725037481259371,1.0106508875739646,0
10235,11,38.873636363636365,48.27272727272727,3.7818181818181817,0.1818181818181818,10,1.0,0.7889483394833948,0.687603305785124,1
10236,10,46.551,36.6,3.61,0.2,43,0.2272727272727272,1.238058510638298,0.7220000000000001,1
10237,7,48.855714285714285,47.42857142857143,3.2,0.1428571428571428,26,0.2592592592592592,1.0088200589970502,0.4571428571428571,0
10238,10,32.266,35.0,3.43,0.4,16,0.5882352941176471,0.8962777777777777,1.372,0
10239,4,55.605,54.75,3.525,0.0,18,0.2105263157894736,0.9973991031390136,0.0,0
10240,3,44.81333333333333,51.333333333333336,3.7,0.6666666666666666,89,0.0333333333333333,0.8563057324840764,2.4666666666666663,0
10241,10,49.666,39.8,3.96,0.2,35,0.2777777777777778,1.2173039215686277,0.792,1
10242,7,40.08285714285714,46.42857142857143,3.8285714285714287,0.2857142857142857,50,0.1372549019607843,0.8451204819277108,1.0938775510204082,1
